signguCode,signguNm,daywkDivCd,daywkDivNm,touDivCd,touDivNm,touNum,baseYmd
30200,유성구,7,일요일,1,현지인(a),225907.5,20240512
30200,유성구,7,일요일,2,외지인(b),187572.0,20240512
30200,유성구,7,일요일,3,외국인(c),1089.86,20240512
30230,대덕구,7,일요일,1,현지인(a),65999.5,20240512
30230,대덕구,7,일요일,2,외지인(b),79719.5,20240512
30230,대덕구,7,일요일,3,외국인(c),413.4299999999999,20240512
30110,동구,1,월요일,1,현지인(a),100138.5,20240513
30110,동구,1,월요일,2,외지인(b),94188.5,20240513
30110,동구,1,월요일,3,외국인(c),748.1899999999999,20240513
30140,중구,1,월요일,1,현지인(a),112350.0,20240513
30140,중구,1,월요일,2,외지인(b),102375.0,20240513
30140,중구,1,월요일,3,외국인(c),344.4200000000001,20240513
30170,서구,1,월요일,1,현지인(a),283696.0,20240513
30170,서구,1,월요일,2,외지인(b),147836.5,20240513
30170,서구,1,월요일,3,외국인(c),702.37,20240513
30200,유성구,1,월요일,1,현지인(a),264085.5,20240513
30200,유성구,1,월요일,2,외지인(b),138845.0,20240513
30200,유성구,1,월요일,3,외국인(c),1103.8800000000003,20240513
30230,대덕구,1,월요일,1,현지인(a),76583.5,20240513
30230,대덕구,1,월요일,2,외지인(b),67028.5,20240513
30230,대덕구,1,월요일,3,외국인(c),463.08999999999986,20240513
30110,동구,2,화요일,1,현지인(a),101185.0,20240514
30110,동구,2,화요일,2,외지인(b),106526.0,20240514
30110,동구,2,화요일,3,외국인(c),747.7600000000002,20240514
30140,중구,2,화요일,1,현지인(a),114586.5,20240514
30140,중구,2,화요일,2,외지인(b),128394.0,20240514
30140,중구,2,화요일,3,외국인(c),405.68000000000006,20240514
30170,서구,2,화요일,1,현지인(a),287371.0,20240514
30170,서구,2,화요일,2,외지인(b),164892.0,20240514
30170,서구,2,화요일,3,외국인(c),718.1099999999999,20240514
30200,유성구,2,화요일,1,현지인(a),268971.5,20240514
30200,유성구,2,화요일,2,외지인(b),161822.5,20240514
30200,유성구,2,화요일,3,외국인(c),1183.38,20240514
30230,대덕구,2,화요일,1,현지인(a),78449.0,20240514
30230,대덕구,2,화요일,2,외지인(b),73209.5,20240514
30230,대덕구,2,화요일,3,외국인(c),520.9699999999999,20240514
30110,동구,3,수요일,1,현지인(a),88767.0,20240515
30110,동구,3,수요일,2,외지인(b),122997.0,20240515
30110,동구,3,수요일,3,외국인(c),691.6599999999999,20240515
30140,중구,3,수요일,1,현지인(a),101902.5,20240515
30140,중구,3,수요일,2,외지인(b),148179.5,20240515
30140,중구,3,수요일,3,외국인(c),392.28000000000003,20240515
30170,서구,3,수요일,1,현지인(a),250516.0,20240515
30170,서구,3,수요일,2,외지인(b),172455.5,20240515
30170,서구,3,수요일,3,외국인(c),711.8299999999998,20240515
30200,유성구,3,수요일,1,현지인(a),229957.0,20240515
30200,유성구,3,수요일,2,외지인(b),171290.0,20240515
30200,유성구,3,수요일,3,외국인(c),1112.9,20240515
30230,대덕구,3,수요일,1,현지인(a),67238.5,20240515
30230,대덕구,3,수요일,2,외지인(b),78837.5,20240515
30230,대덕구,3,수요일,3,외국인(c),399.55,20240515
30110,동구,4,목요일,1,현지인(a),99606.5,20240516
30110,동구,4,목요일,2,외지인(b),99998.5,20240516
30110,동구,4,목요일,3,외국인(c),722.6000000000004,20240516
30140,중구,4,목요일,1,현지인(a),111944.0,20240516
30140,중구,4,목요일,2,외지인(b),114163.0,20240516
30140,중구,4,목요일,3,외국인(c),417.38999999999993,20240516
30170,서구,4,목요일,1,현지인(a),281753.5,20240516
30170,서구,4,목요일,2,외지인(b),154420.0,20240516
30170,서구,4,목요일,3,외국인(c),809.1599999999997,20240516
30200,유성구,4,목요일,1,현지인(a),262486.0,20240516
30200,유성구,4,목요일,2,외지인(b),148914.5,20240516
30200,유성구,4,목요일,3,외국인(c),1192.7600000000002,20240516
30230,대덕구,4,목요일,1,현지인(a),76181.0,20240516
30230,대덕구,4,목요일,2,외지인(b),69177.5,20240516
30230,대덕구,4,목요일,3,외국인(c),418.0599999999999,20240516
30110,동구,5,금요일,1,현지인(a),100555.0,20240517
30110,동구,5,금요일,2,외지인(b),119311.5,20240517
30110,동구,5,금요일,3,외국인(c),733.1300000000001,20240517
30140,중구,5,금요일,1,현지인(a),113827.0,20240517
30140,중구,5,금요일,2,외지인(b),122202.5,20240517
30140,중구,5,금요일,3,외국인(c),402.2699999999999,20240517
30170,서구,5,금요일,1,현지인(a),287084.0,20240517
30170,서구,5,금요일,2,외지인(b),176095.5,20240517
30170,서구,5,금요일,3,외국인(c),742.2500000000001,20240517
30200,유성구,5,금요일,1,현지인(a),263203.5,20240517
30200,유성구,5,금요일,2,외지인(b),168595.0,20240517
30200,유성구,5,금요일,3,외국인(c),1125.26,20240517
30230,대덕구,5,금요일,1,현지인(a),77525.0,20240517
30230,대덕구,5,금요일,2,외지인(b),77301.0,20240517
30230,대덕구,5,금요일,3,외국인(c),424.3400000000001,20240517
30110,동구,6,토요일,1,현지인(a),89859.0,20240518
30110,동구,6,토요일,2,외지인(b),155498.0,20240518
30110,동구,6,토요일,3,외국인(c),760.6999999999997,20240518
30140,중구,6,토요일,1,현지인(a),103418.0,20240518
30140,중구,6,토요일,2,외지인(b),163723.0,20240518
30140,중구,6,토요일,3,외국인(c),411.45,20240518
30170,서구,6,토요일,1,현지인(a),256963.0,20240518
30170,서구,6,토요일,2,외지인(b),231497.0,20240518
30170,서구,6,토요일,3,외국인(c),749.0100000000001,20240518
30200,유성구,6,토요일,1,현지인(a),228389.0,20240518
30200,유성구,6,토요일,2,외지인(b),230464.5,20240518
30200,유성구,6,토요일,3,외국인(c),1080.3400000000004,20240518
30230,대덕구,6,토요일,1,현지인(a),68502.0,20240518
30230,대덕구,6,토요일,2,외지인(b),98490.0,20240518
30230,대덕구,6,토요일,3,외국인(c),414.08000000000004,20240518
30110,동구,7,일요일,1,현지인(a),87486.0,20240519
30110,동구,7,일요일,2,외지인(b),140273.0,20240519
30110,동구,7,일요일,3,외국인(c),801.3800000000001,20240519
30140,중구,7,일요일,1,현지인(a),100446.5,20240519
30140,중구,7,일요일,2,외지인(b),135807.0,20240519
30140,중구,7,일요일,3,외국인(c),354.87999999999994,20240519
30170,서구,7,일요일,1,현지인(a),248629.5,20240519
30170,서구,7,일요일,2,외지인(b),189738.5,20240519
30170,서구,7,일요일,3,외국인(c),730.8599999999999,20240519
30200,유성구,7,일요일,1,현지인(a),223968.5,20240519
30200,유성구,7,일요일,2,외지인(b),185311.0,20240519
30200,유성구,7,일요일,3,외국인(c),961.2,20240519
30230,대덕구,7,일요일,1,현지인(a),65446.5,20240519
30230,대덕구,7,일요일,2,외지인(b),81627.0,20240519
30230,대덕구,7,일요일,3,외국인(c),387.9099999999999,20240519
30110,동구,1,월요일,1,현지인(a),100271.5,20240520
30110,동구,1,월요일,2,외지인(b),97359.5,20240520
30110,동구,1,월요일,3,외국인(c),674.8900000000001,20240520
30140,중구,1,월요일,1,현지인(a),111667.5,20240520
30140,중구,1,월요일,2,외지인(b),105077.0,20240520
30140,중구,1,월요일,3,외국인(c),359.61,20240520
30170,서구,1,월요일,1,현지인(a),280514.5,20240520
30170,서구,1,월요일,2,외지인(b),145869.5,20240520
30170,서구,1,월요일,3,외국인(c),777.9499999999999,20240520
30200,유성구,1,월요일,1,현지인(a),261884.0,20240520
30200,유성구,1,월요일,2,외지인(b),140266.0,20240520
30200,유성구,1,월요일,3,외국인(c),1092.9,20240520
30230,대덕구,1,월요일,1,현지인(a),76170.5,20240520
30230,대덕구,1,월요일,2,외지인(b),68033.0,20240520
30230,대덕구,1,월요일,3,외국인(c),463.25999999999993,20240520
30110,동구,2,화요일,1,현지인(a),100331.0,20240521
30110,동구,2,화요일,2,외지인(b),97419.0,20240521
30110,동구,2,화요일,3,외국인(c),619.4000000000001,20240521
30140,중구,2,화요일,1,현지인(a),111328.0,20240521
30140,중구,2,화요일,2,외지인(b),113729.0,20240521
30140,중구,2,화요일,3,외국인(c),317.93999999999994,20240521
30170,서구,2,화요일,1,현지인(a),279888.0,20240521
30170,서구,2,화요일,2,외지인(b),152281.5,20240521
30170,서구,2,화요일,3,외국인(c),770.8000000000002,20240521
30200,유성구,2,화요일,1,현지인(a),264124.0,20240521
30200,유성구,2,화요일,2,외지인(b),150661.0,20240521
30200,유성구,2,화요일,3,외국인(c),1133.2400000000002,20240521
30230,대덕구,2,화요일,1,현지인(a),75642.0,20240521
30230,대덕구,2,화요일,2,외지인(b),67896.5,20240521
30230,대덕구,2,화요일,3,외국인(c),398.9600000000001,20240521
30110,동구,3,수요일,1,현지인(a),99564.5,20240522
30110,동구,3,수요일,2,외지인(b),102049.5,20240522
30110,동구,3,수요일,3,외국인(c),691.0,20240522
30140,중구,3,수요일,1,현지인(a),111657.0,20240522
30140,중구,3,수요일,2,외지인(b),114383.5,20240522
30140,중구,3,수요일,3,외국인(c),443.3600000000001,20240522
30170,서구,3,수요일,1,현지인(a),283531.5,20240522
30170,서구,3,수요일,2,외지인(b),158578.0,20240522
30170,서구,3,수요일,3,외국인(c),816.7699999999998,20240522
30200,유성구,3,수요일,1,현지인(a),264428.5,20240522
30200,유성구,3,수요일,2,외지인(b),152859.0,20240522
30200,유성구,3,수요일,3,외국인(c),1263.15,20240522
30230,대덕구,3,수요일,1,현지인(a),76265.0,20240522
30230,대덕구,3,수요일,2,외지인(b),71333.5,20240522
30230,대덕구,3,수요일,3,외국인(c),469.01,20240522
30110,동구,4,목요일,1,현지인(a),99260.0,20240523
30110,동구,4,목요일,2,외지인(b),107019.5,20240523
30110,동구,4,목요일,3,외국인(c),707.8899999999999,20240523
30140,중구,4,목요일,1,현지인(a),112182.0,20240523
30140,중구,4,목요일,2,외지인(b),117677.0,20240523
30140,중구,4,목요일,3,외국인(c),444.30999999999995,20240523
30170,서구,4,목요일,1,현지인(a),281760.5,20240523
30170,서구,4,목요일,2,외지인(b),157262.0,20240523
30170,서구,4,목요일,3,외국인(c),870.3199999999997,20240523
30200,유성구,4,목요일,1,현지인(a),263200.0,20240523
30200,유성구,4,목요일,2,외지인(b),155186.5,20240523
30200,유성구,4,목요일,3,외국인(c),1275.4800000000002,20240523
30230,대덕구,4,목요일,1,현지인(a),76412.0,20240523
30230,대덕구,4,목요일,2,외지인(b),74861.5,20240523
30230,대덕구,4,목요일,3,외국인(c),522.8399999999999,20240523
30110,동구,5,금요일,1,현지인(a),99774.5,20240524
30110,동구,5,금요일,2,외지인(b),123091.5,20240524
30110,동구,5,금요일,3,외국인(c),785.4499999999999,20240524
30140,중구,5,금요일,1,현지인(a),113144.5,20240524
30140,중구,5,금요일,2,외지인(b),127515.5,20240524
30140,중구,5,금요일,3,외국인(c),397.4899999999999,20240524
30170,서구,5,금요일,1,현지인(a),285712.0,20240524
30170,서구,5,금요일,2,외지인(b),180932.5,20240524
30170,서구,5,금요일,3,외국인(c),876.9200000000001,20240524
30200,유성구,5,금요일,1,현지인(a),263382.0,20240524
30200,유성구,5,금요일,2,외지인(b),175287.0,20240524
30200,유성구,5,금요일,3,외국인(c),1179.9599999999996,20240524
30230,대덕구,5,금요일,1,현지인(a),76986.0,20240524
30230,대덕구,5,금요일,2,외지인(b),83828.5,20240524
30230,대덕구,5,금요일,3,외국인(c),424.58000000000004,20240524
30110,동구,6,토요일,1,현지인(a),89351.5,20240525
30110,동구,6,토요일,2,외지인(b),160002.5,20240525
30110,동구,6,토요일,3,외국인(c),665.37,20240525
30140,중구,6,토요일,1,현지인(a),103512.5,20240525
30140,중구,6,토요일,2,외지인(b),169932.0,20240525
30140,중구,6,토요일,3,외국인(c),404.5299999999999,20240525
30170,서구,6,토요일,1,현지인(a),256739.0,20240525
30170,서구,6,토요일,2,외지인(b),237177.5,20240525
30170,서구,6,토요일,3,외국인(c),766.2699999999999,20240525
30200,유성구,6,토요일,1,현지인(a),227073.0,20240525
30200,유성구,6,토요일,2,외지인(b),227867.5,20240525
30200,유성구,6,토요일,3,외국인(c),1026.99,20240525
30230,대덕구,6,토요일,1,현지인(a),67714.5,20240525
30230,대덕구,6,토요일,2,외지인(b),96827.5,20240525
30230,대덕구,6,토요일,3,외국인(c),380.85999999999984,20240525
30110,동구,7,일요일,1,현지인(a),84927.5,20240526
30110,동구,7,일요일,2,외지인(b),132433.0,20240526
30110,동구,7,일요일,3,외국인(c),669.34,20240526
30140,중구,7,일요일,1,현지인(a),97905.5,20240526
30140,중구,7,일요일,2,외지인(b),130623.5,20240526
30140,중구,7,일요일,3,외국인(c),361.5299999999999,20240526
30170,서구,7,일요일,1,현지인(a),240873.5,20240526
30170,서구,7,일요일,2,외지인(b),187561.5,20240526
30170,서구,7,일요일,3,외국인(c),760.9,20240526
30200,유성구,7,일요일,1,현지인(a),217563.5,20240526
30200,유성구,7,일요일,2,외지인(b),180358.5,20240526
30200,유성구,7,일요일,3,외국인(c),968.0100000000001,20240526
30230,대덕구,7,일요일,1,현지인(a),64074.5,20240526
30230,대덕구,7,일요일,2,외지인(b),78820.0,20240526
30230,대덕구,7,일요일,3,외국인(c),334.78,20240526
30110,동구,1,월요일,1,현지인(a),99071.0,20240527
30110,동구,1,월요일,2,외지인(b),96820.5,20240527
30110,동구,1,월요일,3,외국인(c),751.27,20240527
30140,중구,1,월요일,1,현지인(a),111681.5,20240527
30140,중구,1,월요일,2,외지인(b),105385.0,20240527
30140,중구,1,월요일,3,외국인(c),371.82,20240527
30170,서구,1,월요일,1,현지인(a),280273.0,20240527
30170,서구,1,월요일,2,외지인(b),153769.0,20240527
30170,서구,1,월요일,3,외국인(c),788.4899999999998,20240527
30200,유성구,1,월요일,1,현지인(a),262965.5,20240527
30200,유성구,1,월요일,2,외지인(b),150783.5,20240527
30200,유성구,1,월요일,3,외국인(c),1073.29,20240527
30230,대덕구,1,월요일,1,현지인(a),75876.5,20240527
30230,대덕구,1,월요일,2,외지인(b),67669.0,20240527
30230,대덕구,1,월요일,3,외국인(c),399.71,20240527
30110,동구,2,화요일,1,현지인(a),99687.0,20240528
30110,동구,2,화요일,2,외지인(b),99484.0,20240528
30110,동구,2,화요일,3,외국인(c),646.6200000000001,20240528
30140,중구,2,화요일,1,현지인(a),112325.5,20240528
30140,중구,2,화요일,2,외지인(b),116560.5,20240528
30140,중구,2,화요일,3,외국인(c),402.71999999999997,20240528
30170,서구,2,화요일,1,현지인(a),281372.0,20240528
30170,서구,2,화요일,2,외지인(b),155781.5,20240528
30170,서구,2,화요일,3,외국인(c),768.3299999999997,20240528
30200,유성구,2,화요일,1,현지인(a),264351.5,20240528
30200,유성구,2,화요일,2,외지인(b),160184.5,20240528
30200,유성구,2,화요일,3,외국인(c),1229.5,20240528
30230,대덕구,2,화요일,1,현지인(a),77406.0,20240528
30230,대덕구,2,화요일,2,외지인(b),70584.5,20240528
30230,대덕구,2,화요일,3,외국인(c),449.41999999999996,20240528
30110,동구,3,수요일,1,현지인(a),99323.0,20240529
30110,동구,3,수요일,2,외지인(b),100828.0,20240529
30110,동구,3,수요일,3,외국인(c),621.7899999999997,20240529
30140,중구,3,수요일,1,현지인(a),111944.0,20240529
30140,중구,3,수요일,2,외지인(b),117820.5,20240529
30140,중구,3,수요일,3,외국인(c),361.30999999999995,20240529
30170,서구,3,수요일,1,현지인(a),283794.0,20240529
30170,서구,3,수요일,2,외지인(b),162522.5,20240529
30170,서구,3,수요일,3,외국인(c),755.05,20240529
30200,유성구,3,수요일,1,현지인(a),264880.0,20240529
30200,유성구,3,수요일,2,외지인(b),168087.5,20240529
30200,유성구,3,수요일,3,외국인(c),1265.63,20240529
30230,대덕구,3,수요일,1,현지인(a),76139.0,20240529
30230,대덕구,3,수요일,2,외지인(b),71018.5,20240529
30230,대덕구,3,수요일,3,외국인(c),400.44,20240529
30110,동구,4,목요일,1,현지인(a),98245.0,20240530
30110,동구,4,목요일,2,외지인(b),102091.5,20240530
30110,동구,4,목요일,3,외국인(c),747.3400000000001,20240530
30140,중구,4,목요일,1,현지인(a),111898.5,20240530
30140,중구,4,목요일,2,외지인(b),116410.0,20240530
30140,중구,4,목요일,3,외국인(c),515.8999999999999,20240530
30170,서구,4,목요일,1,현지인(a),281270.5,20240530
30170,서구,4,목요일,2,외지인(b),162260.0,20240530
30170,서구,4,목요일,3,외국인(c),743.1899999999998,20240530
30200,유성구,4,목요일,1,현지인(a),262402.0,20240530
30200,유성구,4,목요일,2,외지인(b),164584.0,20240530
30200,유성구,4,목요일,3,외국인(c),1196.2099999999998,20240530
30230,대덕구,4,목요일,1,현지인(a),75614.0,20240530
30230,대덕구,4,목요일,2,외지인(b),70822.5,20240530
30230,대덕구,4,목요일,3,외국인(c),423.97,20240530
30110,동구,5,금요일,1,현지인(a),98875.0,20240531
30110,동구,5,금요일,2,외지인(b),123144.0,20240531
